Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
[201]    0.0    0.00    0.00       1         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::priority_queue<std::vector<HCNode*, std::allocator<HCNode*> >, void>() [201]
                0.00    0.00       1/2           std::vector<HCNode*, std::allocator<HCNode*> >::vector() [173]
-----------------------------------------------
                0.00    0.00       1/1           HCTree::build(std::vector<int, std::allocator<int> > const&) [184]
[202]    0.0    0.00    0.00       1         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::~priority_queue() [202]
                0.00    0.00       1/4           std::vector<HCNode*, std::allocator<HCNode*> >::~vector() [159]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [212]
[203]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [203]
                0.00    0.00       1/1           std::__new_allocator<int>::max_size() const [188]
-----------------------------------------------
                0.00    0.00       1/1           HCNode** std::uninitialized_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [223]
[204]    0.0    0.00    0.00       1         HCNode** std::__uninitialized_fill_n<true>::__uninit_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [204]
                0.00    0.00       1/1           HCNode** std::fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [229]
-----------------------------------------------
                0.00    0.00       1/1           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [224]
[205]    0.0    0.00    0.00       1         int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [205]
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [230]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::operator=(std::vector<HCNode*, std::allocator<HCNode*> >&&) [211]
[206]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [206]
                0.00    0.00       2/2           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data&) [168]
                0.00    0.00       2/19          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [129]
                0.00    0.00       1/1           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::get_allocator() const [187]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::vector(std::allocator<HCNode*> const&) [209]
                0.00    0.00       1/7           std::allocator<HCNode*>::~allocator() [143]
                0.00    0.00       1/4           std::vector<HCNode*, std::allocator<HCNode*> >::~vector() [159]
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<HCNode*> >(std::allocator<HCNode*>&, std::allocator<HCNode*>&) [219]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::vector(unsigned long, HCNode* const&, std::allocator<HCNode*> const&) [210]
[207]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::_S_check_init_len(unsigned long, std::allocator<HCNode*> const&) [207]
                0.00    0.00       1/4           std::allocator<HCNode*>::allocator(std::allocator<HCNode*> const&) [154]
                0.00    0.00       1/13          std::vector<HCNode*, std::allocator<HCNode*> >::_S_max_size(std::allocator<HCNode*> const&) [134]
                0.00    0.00       1/7           std::allocator<HCNode*>::~allocator() [143]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::vector(unsigned long, HCNode* const&, std::allocator<HCNode*> const&) [210]
[208]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::_M_fill_initialize(unsigned long, HCNode* const&) [208]
                0.00    0.00       1/19          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [129]
                0.00    0.00       1/1           HCNode** std::__uninitialized_fill_n_a<HCNode**, unsigned long, HCNode*, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::allocator<HCNode*>&) [225]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [206]
[209]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::vector(std::allocator<HCNode*> const&) [209]
                0.00    0.00       1/1           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base(std::allocator<HCNode*> const&) [191]
-----------------------------------------------
                0.00    0.00       1/1           HCTree::HCTree() [185]
[210]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::vector(unsigned long, HCNode* const&, std::allocator<HCNode*> const&) [210]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_S_check_init_len(unsigned long, std::allocator<HCNode*> const&) [207]
                0.00    0.00       1/1           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base(unsigned long, std::allocator<HCNode*> const&) [192]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_fill_initialize(unsigned long, HCNode* const&) [208]
-----------------------------------------------
                0.00    0.00       1/1           HCTree::HCTree() [185]
[211]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::operator=(std::vector<HCNode*, std::allocator<HCNode*> >&&) [211]
                0.00    0.00       1/1           std::remove_reference<std::vector<HCNode*, std::allocator<HCNode*> >&>::type&& std::move<std::vector<HCNode*, std::allocator<HCNode*> >&>(std::vector<HCNode*, std::allocator<HCNode*> >&) [228]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [206]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [213]
[212]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [212]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [203]
                0.00    0.00       1/14          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [130]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [215]
[213]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [213]
                0.00    0.00       1/2           std::allocator<int>::allocator(std::allocator<int> const&) [165]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [212]
                0.00    0.00       1/51205       std::allocator<int>::~allocator() [51]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [215]
[214]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [214]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [170]
                0.00    0.00       1/1           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [226]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[215]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [215]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [213]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [199]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [214]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[216]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::~vector() [216]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [170]
                0.00    0.00       1/1           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [232]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [200]
-----------------------------------------------
                0.00    0.00       1/1           HCNode** std::fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [229]
[217]    0.0    0.00    0.00       1         HCNode** std::__fill_n_a<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::random_access_iterator_tag) [217]
                0.00    0.00       1/1           void std::__fill_a<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&) [233]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [230]
[218]    0.0    0.00    0.00       1         int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [218]
                0.00    0.00       1/1           void std::__fill_a<int*, int>(int*, int*, int const&) [234]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [206]
[219]    0.0    0.00    0.00       1         void std::__alloc_on_move<std::allocator<HCNode*> >(std::allocator<HCNode*>&, std::allocator<HCNode*>&) [219]
                0.00    0.00       1/1           void std::__do_alloc_on_move<std::allocator<HCNode*> >(std::allocator<HCNode*>&, std::allocator<HCNode*>&, std::integral_constant<bool, true>) [220]
-----------------------------------------------
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<HCNode*> >(std::allocator<HCNode*>&, std::allocator<HCNode*>&) [219]
[220]    0.0    0.00    0.00       1         void std::__do_alloc_on_move<std::allocator<HCNode*> >(std::allocator<HCNode*>&, std::allocator<HCNode*>&, std::integral_constant<bool, true>) [220]
                0.00    0.00       1/1           std::remove_reference<std::allocator<HCNode*>&>::type&& std::move<std::allocator<HCNode*>&>(std::allocator<HCNode*>&) [227]
-----------------------------------------------
                0.00    0.00       1/1           HCNode** std::fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [229]
[221]    0.0    0.00    0.00       1         std::iterator_traits<HCNode**>::iterator_category std::__iterator_category<HCNode**>(HCNode** const&) [221]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [230]
[222]    0.0    0.00    0.00       1         std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [222]
-----------------------------------------------
                0.00    0.00       1/1           HCNode** std::__uninitialized_fill_n_a<HCNode**, unsigned long, HCNode*, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::allocator<HCNode*>&) [225]
[223]    0.0    0.00    0.00       1         HCNode** std::uninitialized_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [223]
                0.00    0.00       1/1           HCNode** std::__uninitialized_fill_n<true>::__uninit_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [204]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [226]
[224]    0.0    0.00    0.00       1         int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [224]
                0.00    0.00       1/1           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [205]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_fill_initialize(unsigned long, HCNode* const&) [208]
[225]    0.0    0.00    0.00       1         HCNode** std::__uninitialized_fill_n_a<HCNode**, unsigned long, HCNode*, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::allocator<HCNode*>&) [225]
                0.00    0.00       1/1           HCNode** std::uninitialized_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [223]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [214]
[226]    0.0    0.00    0.00       1         int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [226]
                0.00    0.00       1/1           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [224]
-----------------------------------------------
                0.00    0.00       1/1           void std::__do_alloc_on_move<std::allocator<HCNode*> >(std::allocator<HCNode*>&, std::allocator<HCNode*>&, std::integral_constant<bool, true>) [220]
[227]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<HCNode*>&>::type&& std::move<std::allocator<HCNode*>&>(std::allocator<HCNode*>&) [227]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::operator=(std::vector<HCNode*, std::allocator<HCNode*> >&&) [211]
[228]    0.0    0.00    0.00       1         std::remove_reference<std::vector<HCNode*, std::allocator<HCNode*> >&>::type&& std::move<std::vector<HCNode*, std::allocator<HCNode*> >&>(std::vector<HCNode*, std::allocator<HCNode*> >&) [228]
-----------------------------------------------
                0.00    0.00       1/1           HCNode** std::__uninitialized_fill_n<true>::__uninit_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [204]
[229]    0.0    0.00    0.00       1         HCNode** std::fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [229]
                0.00    0.00       1/1           std::iterator_traits<HCNode**>::iterator_category std::__iterator_category<HCNode**>(HCNode** const&) [221]
                0.00    0.00       1/2           std::__size_to_integer(unsigned long) [174]
                0.00    0.00       1/1           HCNode** std::__fill_n_a<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::random_access_iterator_tag) [217]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [205]
[230]    0.0    0.00    0.00       1         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [230]
                0.00    0.00       1/1           std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [222]
                0.00    0.00       1/2           std::__size_to_integer(unsigned long) [174]
                0.00    0.00       1/1           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [218]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [232]
[231]    0.0    0.00    0.00       1         void std::_Destroy<int*>(int*, int*) [231]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [189]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [216]
[232]    0.0    0.00    0.00       1         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [232]
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [231]
-----------------------------------------------
                0.00    0.00       1/1           HCNode** std::__fill_n_a<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::random_access_iterator_tag) [217]
[233]    0.0    0.00    0.00       1         void std::__fill_a<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&) [233]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<HCNode*>::__value, void>::__type std::__fill_a1<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&) [235]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [218]
[234]    0.0    0.00    0.00       1         void std::__fill_a<int*, int>(int*, int*, int const&) [234]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [236]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&) [233]
[235]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<HCNode*>::__value, void>::__type std::__fill_a1<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&) [235]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<int*, int>(int*, int*, int const&) [234]
[236]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [236]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [175] postorder_delete(HCNode*) [21] std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [7] std::deque<int, std::allocator<int> >::deque()
 [176] __static_initialization_and_destruction_0(int, int) (compress.cpp) [6] std::_Deque_base<int, std::allocator<int> >::_Deque_base() [79] std::deque<int, std::allocator<int> >::~deque()
 [177] __static_initialization_and_destruction_0(int, int) (Helper.cpp) [72] std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [34] std::stack<int, std::deque<int, std::allocator<int> > >::pop()
 [178] __static_initialization_and_destruction_0(int, int) (HCTree.cpp) [155] void std::_Destroy_aux<true>::__destroy<HCNode**>(HCNode**, HCNode**) [35] std::stack<int, std::deque<int, std::allocator<int> > >::top()
 [164] FancyInputStream::reset() [189] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [5] std::stack<int, std::deque<int, std::allocator<int> > >::push(int&&)
  [40] FancyInputStream::read_byte() [144] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_allocate(unsigned long) [8] std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>()
 [179] FancyInputStream::FancyInputStream(char const*) [166] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl() [80] std::stack<int, std::deque<int, std::allocator<int> > >::~stack()
 [180] FancyInputStream::~FancyInputStream() [167] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl(std::allocator<HCNode*> const&) [134] std::vector<HCNode*, std::allocator<HCNode*> >::_S_max_size(std::allocator<HCNode*> const&)
  [81] FancyOutputStream::flush_bitwise() [156] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::~_Vector_impl() [136] std::vector<HCNode*, std::allocator<HCNode*> >::_S_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&)
 [181] FancyOutputStream::flush() [142] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_deallocate(HCNode**, unsigned long) [206] std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>)
  [25] FancyOutputStream::write_bit(int) [190] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_create_storage(unsigned long) [137] std::vector<HCNode*, std::allocator<HCNode*> >::_S_do_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&, std::integral_constant<bool, true>)
  [92] FancyOutputStream::write_int(int const&) [151] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data const&) [138] std::vector<HCNode*, std::allocator<HCNode*> >::_S_use_relocate()
 [182] FancyOutputStream::FancyOutputStream(char const*) [168] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data&) [153] void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&)
 [183] FancyOutputStream::~FancyOutputStream() [152] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_Vector_impl_data() [207] std::vector<HCNode*, std::allocator<HCNode*> >::_S_check_init_len(unsigned long, std::allocator<HCNode*> const&)
 [100] HCNode::HCNode(int, unsigned char) [129] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [208] std::vector<HCNode*, std::allocator<HCNode*> >::_M_fill_initialize(unsigned long, HCNode* const&)
  [87] HCNode::operator<(HCNode const&) [191] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base(std::allocator<HCNode*> const&) [139] std::vector<HCNode*, std::allocator<HCNode*> >::_S_nothrow_relocate(std::integral_constant<bool, true>)
 [184] HCTree::build(std::vector<int, std::allocator<int> > const&) [192] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base(unsigned long, std::allocator<HCNode*> const&) [97] std::vector<HCNode*, std::allocator<HCNode*> >::end()
 [185] HCTree::HCTree()      [169] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base() [98] std::vector<HCNode*, std::allocator<HCNode*> >::begin()
 [186] HCTree::~HCTree()     [157] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::~_Vector_base() [116] std::vector<HCNode*, std::allocator<HCNode*> >::pop_back()
 [101] __gnu_cxx::__normal_iterator<HCNode* const*, std::vector<HCNode*, std::allocator<HCNode*> > >::__normal_iterator(HCNode* const* const&) [193] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [111] std::vector<HCNode*, std::allocator<HCNode*> >::push_back(HCNode* const&)
  [82] __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::__normal_iterator(HCNode** const&) [194] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [209] std::vector<HCNode*, std::allocator<HCNode*> >::vector(std::allocator<HCNode*> const&)
 [118] __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::operator--() [195] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [173] std::vector<HCNode*, std::allocator<HCNode*> >::vector()
 [119] __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp>::_Iter_comp_val(__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&&) [196] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [210] std::vector<HCNode*, std::allocator<HCNode*> >::vector(unsigned long, HCNode* const&, std::allocator<HCNode*> const&)
 [102] __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp>::_Iter_comp_val(HCNodePtrComp) [197] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [159] std::vector<HCNode*, std::allocator<HCNode*> >::~vector()
  [94] bool __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp>::operator()<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode*>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode*&) [198] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [211] std::vector<HCNode*, std::allocator<HCNode*> >::operator=(std::vector<HCNode*, std::allocator<HCNode*> >&&)
 [120] __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>::_Iter_comp_iter(HCNodePtrComp) [170] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [127] std::vector<HCNode*, std::allocator<HCNode*> >::operator[](unsigned long)
  [95] bool __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>::operator()<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >) [199] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [212] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  [93] __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::difference_type __gnu_cxx::operator-<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&) [200] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [213] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
  [88] HCNodePtrComp::operator()(HCNode*&, HCNode*&) const [113] std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::pop() [214] std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
  [37] FancyInputStream::filesize() const [108] std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::push(HCNode* const&) [215] std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
